resultId,raceId,year,circuitId,circuit_name,circuit_difficulty,driverId,driver_name,constructorId,constructor_name,starting_grid,final_position,points,pit_stops,pit_stop_lap,pit_stop_duration,fastestLapTime,fastestLapSpeed,statusId,race_status
12057,500,1980,30,South African Grand Prix,Easy,224,emerson_fittipaldi,56,fittipaldi,18,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12058,500,1980,30,South African Grand Prix,Easy,223,regazzoni,57,ensign,20,9,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12059,500,1980,30,South African Grand Prix,Easy,217,zunino,34,brabham,17,10,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12060,500,1980,30,South African Grand Prix,Easy,187,watson,1,mclaren,21,11,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
12061,500,1980,30,South African Grand Prix,Easy,207,mario_andretti,32,team_lotus,15,12,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
12062,500,1980,30,South African Grand Prix,Easy,209,lees,58,shadow,24,13,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
12063,500,1980,30,South African Grand Prix,Easy,152,giacomelli,51,alfa,12,14,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12064,500,1980,30,South African Grand Prix,Easy,219,jabouille,4,renault,1,15,0,#N/A,#N/A,#N/A,\N,\N,29,Puncture
12065,500,1980,30,South African Grand Prix,Easy,206,daly,25,tyrrell,16,16,0,#N/A,#N/A,#N/A,\N,\N,29,Puncture
12066,500,1980,30,South African Grand Prix,Easy,177,keke_rosberg,56,fittipaldi,23,17,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12067,500,1980,30,South African Grand Prix,Easy,221,depailler,51,alfa,7,18,0,#N/A,#N/A,#N/A,\N,\N,62,Not classified
12068,500,1980,30,South African Grand Prix,Easy,178,jones,3,williams,8,19,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
12069,500,1980,30,South African Grand Prix,Easy,203,gilles_villeneuve,6,ferrari,10,20,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
12070,500,1980,30,South African Grand Prix,Easy,222,scheckter,6,ferrari,9,21,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12071,500,1980,30,South African Grand Prix,Easy,119,patrese,21,arrows,11,22,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
12072,500,1980,30,South African Grand Prix,Easy,158,cheever,45,osella,22,23,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
12073,500,1980,30,South African Grand Prix,Easy,173,angelis,32,team_lotus,14,24,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
12074,500,1980,30,South African Grand Prix,Easy,117,prost,1,mclaren,0,25,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12075,500,1980,30,South African Grand Prix,Easy,176,surer,54,ats,0,26,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12076,500,1980,30,South African Grand Prix,Easy,225,kennedy,58,shadow,0,27,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12077,500,1980,30,South African Grand Prix,Easy,136,lammers,54,ats,0,28,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12078,501,1980,43,United States Grand Prix West,Easy,137,piquet,34,brabham,1,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
12079,501,1980,43,United States Grand Prix West,Easy,119,patrese,21,arrows,8,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
12080,501,1980,43,United States Grand Prix West,Easy,224,emerson_fittipaldi,56,fittipaldi,24,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
12081,501,1980,43,United States Grand Prix West,Easy,187,watson,1,mclaren,21,4,3,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12082,501,1980,43,United States Grand Prix West,Easy,222,scheckter,6,ferrari,16,5,2,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12083,501,1980,43,United States Grand Prix West,Easy,202,pironi,27,ligier,9,6,1,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12084,501,1980,43,United States Grand Prix West,Easy,200,mass,21,arrows,17,7,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12085,501,1980,43,United States Grand Prix West,Easy,206,daly,25,tyrrell,14,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12086,501,1980,43,United States Grand Prix West,Easy,163,arnoux,4,renault,2,9,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
12087,501,1980,43,United States Grand Prix West,Easy,219,jabouille,4,renault,11,10,0,#N/A,#N/A,#N/A,\N,\N,19,+9 Laps
12088,501,1980,43,United States Grand Prix West,Easy,177,keke_rosberg,56,fittipaldi,22,11,0,#N/A,#N/A,#N/A,\N,\N,25,Overheating
12089,501,1980,43,United States Grand Prix West,Easy,223,regazzoni,57,ensign,23,12,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12090,501,1980,43,United States Grand Prix West,Easy,152,giacomelli,51,alfa,6,13,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12091,501,1980,43,United States Grand Prix West,Easy,178,jones,3,williams,5,14,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12092,501,1980,43,United States Grand Prix West,Easy,203,gilles_villeneuve,6,ferrari,10,15,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
12093,501,1980,43,United States Grand Prix West,Easy,221,depailler,51,alfa,3,16,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
12094,501,1980,43,United States Grand Prix West,Easy,172,laffite,27,ligier,13,17,0,#N/A,#N/A,#N/A,\N,\N,29,Puncture
12095,501,1980,43,United States Grand Prix West,Easy,158,cheever,45,osella,19,18,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
12096,501,1980,43,United States Grand Prix West,Easy,199,reutemann,3,williams,7,19,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
12097,501,1980,43,United States Grand Prix West,Easy,197,jarier,25,tyrrell,12,20,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12098,501,1980,43,United States Grand Prix West,Easy,173,angelis,32,team_lotus,20,21,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12099,501,1980,43,United States Grand Prix West,Easy,136,lammers,54,ats,4,22,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
12100,501,1980,43,United States Grand Prix West,Easy,207,mario_andretti,32,team_lotus,15,23,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12101,501,1980,43,United States Grand Prix West,Easy,217,zunino,34,brabham,18,24,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12102,501,1980,43,United States Grand Prix West,Easy,225,kennedy,58,shadow,0,25,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12103,501,1980,43,United States Grand Prix West,Easy,209,lees,58,shadow,0,26,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12104,501,1980,43,United States Grand Prix West,Easy,226,south,1,mclaren,0,27,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12105,502,1980,40,Belgian Grand Prix,Easy,202,pironi,27,ligier,2,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
12106,502,1980,40,Belgian Grand Prix,Easy,178,jones,3,williams,1,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
12107,502,1980,40,Belgian Grand Prix,Easy,199,reutemann,3,williams,4,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
12108,502,1980,40,Belgian Grand Prix,Easy,163,arnoux,4,renault,6,4,3,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12109,502,1980,40,Belgian Grand Prix,Easy,197,jarier,25,tyrrell,9,5,2,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12110,502,1980,40,Belgian Grand Prix,Easy,203,gilles_villeneuve,6,ferrari,12,6,1,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12111,502,1980,40,Belgian Grand Prix,Easy,177,keke_rosberg,56,fittipaldi,21,7,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12112,502,1980,40,Belgian Grand Prix,Easy,222,scheckter,6,ferrari,14,8,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
12113,502,1980,40,Belgian Grand Prix,Easy,206,daly,25,tyrrell,11,9,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
12114,502,1980,40,Belgian Grand Prix,Easy,173,angelis,32,team_lotus,8,10,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
12115,502,1980,40,Belgian Grand Prix,Easy,172,laffite,27,ligier,3,11,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
12116,502,1980,40,Belgian Grand Prix,Easy,136,lammers,54,ats,15,12,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12117,502,1980,40,Belgian Grand Prix,Easy,187,watson,1,mclaren,20,13,0,#N/A,#N/A,#N/A,\N,\N,62,Not classified
12118,502,1980,40,Belgian Grand Prix,Easy,119,patrese,21,arrows,16,14,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
12119,502,1980,40,Belgian Grand Prix,Easy,207,mario_andretti,32,team_lotus,17,15,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
12120,502,1980,40,Belgian Grand Prix,Easy,221,depailler,51,alfa,10,16,0,#N/A,#N/A,#N/A,\N,\N,43,Exhaust
12121,502,1980,40,Belgian Grand Prix,Easy,137,piquet,34,brabham,7,17,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
12122,502,1980,40,Belgian Grand Prix,Easy,117,prost,1,mclaren,19,18,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
12123,502,1980,40,Belgian Grand Prix,Easy,224,emerson_fittipaldi,56,fittipaldi,24,19,0,#N/A,#N/A,#N/A,\N,\N,10,Electrical
12124,502,1980,40,Belgian Grand Prix,Easy,227,needell,57,ensign,23,20,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12125,502,1980,40,Belgian Grand Prix,Easy,152,giacomelli,51,alfa,18,21,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
12126,502,1980,40,Belgian Grand Prix,Easy,217,zunino,34,brabham,22,22,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
12127,502,1980,40,Belgian Grand Prix,Easy,200,mass,21,arrows,13,23,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
12128,502,1980,40,Belgian Grand Prix,Easy,219,jabouille,4,renault,5,24,0,#N/A,#N/A,#N/A,\N,\N,8,Clutch
12129,502,1980,40,Belgian Grand Prix,Easy,209,lees,58,shadow,0,25,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12130,502,1980,40,Belgian Grand Prix,Easy,225,kennedy,58,shadow,0,26,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12131,502,1980,40,Belgian Grand Prix,Easy,158,cheever,45,osella,0,27,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12132,503,1980,6,Monaco Grand Prix,Very Hard,199,reutemann,3,williams,2,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
12133,503,1980,6,Monaco Grand Prix,Very Hard,172,laffite,27,ligier,5,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
12134,503,1980,6,Monaco Grand Prix,Very Hard,137,piquet,34,brabham,4,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
12135,503,1980,6,Monaco Grand Prix,Very Hard,200,mass,21,arrows,15,4,3,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12136,503,1980,6,Monaco Grand Prix,Very Hard,203,gilles_villeneuve,6,ferrari,6,5,2,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12137,503,1980,6,Monaco Grand Prix,Very Hard,224,emerson_fittipaldi,56,fittipaldi,18,6,1,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
12138,503,1980,6,Monaco Grand Prix,Very Hard,207,mario_andretti,32,team_lotus,19,7,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
12139,503,1980,6,Monaco Grand Prix,Very Hard,119,patrese,21,arrows,11,8,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
12140,503,1980,6,Monaco Grand Prix,Very Hard,173,angelis,32,team_lotus,14,9,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12141,503,1980,6,Monaco Grand Prix,Very Hard,136,lammers,54,ats,13,10,0,#N/A,#N/A,#N/A,\N,\N,62,Not classified
12142,503,1980,6,Monaco Grand Prix,Very Hard,202,pironi,27,ligier,1,11,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12143,503,1980,6,Monaco Grand Prix,Very Hard,163,arnoux,4,renault,20,12,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12144,503,1980,6,Monaco Grand Prix,Very Hard,221,depailler,51,alfa,7,13,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12145,503,1980,6,Monaco Grand Prix,Very Hard,222,scheckter,6,ferrari,17,14,0,#N/A,#N/A,#N/A,\N,\N,64,Handling
12146,503,1980,6,Monaco Grand Prix,Very Hard,219,jabouille,4,renault,16,15,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
12147,503,1980,6,Monaco Grand Prix,Very Hard,178,jones,3,williams,3,16,0,#N/A,#N/A,#N/A,\N,\N,24,Differential
12148,503,1980,6,Monaco Grand Prix,Very Hard,152,giacomelli,51,alfa,8,17,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12149,503,1980,6,Monaco Grand Prix,Very Hard,197,jarier,25,tyrrell,9,18,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12150,503,1980,6,Monaco Grand Prix,Very Hard,117,prost,1,mclaren,10,19,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12151,503,1980,6,Monaco Grand Prix,Very Hard,206,daly,25,tyrrell,12,20,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
12152,503,1980,6,Monaco Grand Prix,Very Hard,187,watson,1,mclaren,0,21,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12153,503,1980,6,Monaco Grand Prix,Very Hard,158,cheever,45,osella,0,22,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12154,503,1980,6,Monaco Grand Prix,Very Hard,209,lees,58,shadow,0,23,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12155,503,1980,6,Monaco Grand Prix,Very Hard,177,keke_rosberg,56,fittipaldi,0,24,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12156,503,1980,6,Monaco Grand Prix,Very Hard,217,zunino,34,brabham,0,25,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12157,503,1980,6,Monaco Grand Prix,Very Hard,227,needell,57,ensign,0,26,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12158,503,1980,6,Monaco Grand Prix,Very Hard,225,kennedy,58,shadow,0,27,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12159,504,1980,34,French Grand Prix,Medium,178,jones,3,williams,4,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
12160,504,1980,34,French Grand Prix,Medium,202,pironi,27,ligier,3,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
12161,504,1980,34,French Grand Prix,Medium,172,laffite,27,ligier,1,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
12162,504,1980,34,French Grand Prix,Medium,137,piquet,34,brabham,8,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
12163,504,1980,34,French Grand Prix,Medium,163,arnoux,4,renault,2,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
12164,504,1980,34,French Grand Prix,Medium,199,reutemann,3,williams,5,6,1,#N/A,#N/A,#N/A,\N,\N,1,Finished
12165,504,1980,34,French Grand Prix,Medium,187,watson,1,mclaren,13,7,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12166,504,1980,34,French Grand Prix,Medium,203,gilles_villeneuve,6,ferrari,17,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12167,504,1980,34,French Grand Prix,Medium,119,patrese,21,arrows,18,9,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12168,504,1980,34,French Grand Prix,Medium,200,mass,21,arrows,15,10,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12169,504,1980,34,French Grand Prix,Medium,206,daly,25,tyrrell,20,11,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
12170,504,1980,34,French Grand Prix,Medium,222,scheckter,6,ferrari,19,12,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
12171,504,1980,34,French Grand Prix,Medium,224,emerson_fittipaldi,56,fittipaldi,24,13,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12172,504,1980,34,French Grand Prix,Medium,197,jarier,25,tyrrell,16,14,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
12173,504,1980,34,French Grand Prix,Medium,158,cheever,45,osella,21,15,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12174,504,1980,34,French Grand Prix,Medium,176,surer,54,ats,11,16,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
12175,504,1980,34,French Grand Prix,Medium,221,depailler,51,alfa,10,17,0,#N/A,#N/A,#N/A,\N,\N,64,Handling
12176,504,1980,34,French Grand Prix,Medium,207,mario_andretti,32,team_lotus,12,18,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
12177,504,1980,34,French Grand Prix,Medium,177,keke_rosberg,56,fittipaldi,23,19,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
12178,504,1980,34,French Grand Prix,Medium,152,giacomelli,51,alfa,9,20,0,#N/A,#N/A,#N/A,\N,\N,64,Handling
12179,504,1980,34,French Grand Prix,Medium,117,prost,1,mclaren,7,21,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
12180,504,1980,34,French Grand Prix,Medium,173,angelis,32,team_lotus,14,22,0,#N/A,#N/A,#N/A,\N,\N,8,Clutch
12181,504,1980,34,French Grand Prix,Medium,219,jabouille,4,renault,6,23,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
12182,504,1980,34,French Grand Prix,Medium,217,zunino,34,brabham,22,24,0,#N/A,#N/A,#N/A,\N,\N,8,Clutch
12183,504,1980,34,French Grand Prix,Medium,209,lees,58,shadow,0,25,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12184,504,1980,34,French Grand Prix,Medium,136,lammers,57,ensign,0,26,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12185,504,1980,34,French Grand Prix,Medium,225,kennedy,58,shadow,0,27,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12186,505,1980,38,British Grand Prix,Easy,178,jones,3,williams,3,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
12187,505,1980,38,British Grand Prix,Easy,137,piquet,34,brabham,5,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
12188,505,1980,38,British Grand Prix,Easy,199,reutemann,3,williams,4,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
12189,505,1980,38,British Grand Prix,Easy,206,daly,25,tyrrell,10,4,3,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12190,505,1980,38,British Grand Prix,Easy,197,jarier,25,tyrrell,11,5,2,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12191,505,1980,38,British Grand Prix,Easy,117,prost,1,mclaren,7,6,1,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12192,505,1980,38,British Grand Prix,Easy,212,rebaque,34,brabham,17,7,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
12193,505,1980,38,British Grand Prix,Easy,187,watson,1,mclaren,12,8,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12194,505,1980,38,British Grand Prix,Easy,119,patrese,21,arrows,21,9,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
12195,505,1980,38,British Grand Prix,Easy,222,scheckter,6,ferrari,23,10,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
12196,505,1980,38,British Grand Prix,Easy,211,keegan,3,williams,18,11,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
12197,505,1980,38,British Grand Prix,Easy,224,emerson_fittipaldi,56,fittipaldi,22,12,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
12198,505,1980,38,British Grand Prix,Easy,200,mass,21,arrows,24,13,0,#N/A,#N/A,#N/A,\N,\N,17,+7 Laps
12199,505,1980,38,British Grand Prix,Easy,163,arnoux,4,renault,16,14,0,#N/A,#N/A,#N/A,\N,\N,62,Not classified
12200,505,1980,38,British Grand Prix,Easy,202,pironi,27,ligier,1,15,0,#N/A,#N/A,#N/A,\N,\N,27,Tyre
12201,505,1980,38,British Grand Prix,Easy,176,surer,54,ats,15,16,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12202,505,1980,38,British Grand Prix,Easy,207,mario_andretti,32,team_lotus,9,17,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
12203,505,1980,38,British Grand Prix,Easy,152,giacomelli,51,alfa,6,18,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
12204,505,1980,38,British Grand Prix,Easy,203,gilles_villeneuve,6,ferrari,19,19,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12205,505,1980,38,British Grand Prix,Easy,172,laffite,27,ligier,2,20,0,#N/A,#N/A,#N/A,\N,\N,27,Tyre
12206,505,1980,38,British Grand Prix,Easy,221,depailler,51,alfa,8,21,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12207,505,1980,38,British Grand Prix,Easy,158,cheever,45,osella,20,22,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
12208,505,1980,38,British Grand Prix,Easy,173,angelis,32,team_lotus,14,23,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
12209,505,1980,38,British Grand Prix,Easy,219,jabouille,4,renault,13,24,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12210,505,1980,38,British Grand Prix,Easy,136,lammers,57,ensign,0,25,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12211,505,1980,38,British Grand Prix,Easy,177,keke_rosberg,56,fittipaldi,0,26,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12212,505,1980,38,British Grand Prix,Easy,228,desire_wilson,3,williams,0,27,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12213,506,1980,10,German Grand Prix,Very Hard,172,laffite,27,ligier,5,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
12214,506,1980,10,German Grand Prix,Very Hard,199,reutemann,3,williams,4,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
12215,506,1980,10,German Grand Prix,Very Hard,178,jones,3,williams,1,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
12216,506,1980,10,German Grand Prix,Very Hard,137,piquet,34,brabham,6,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
12217,506,1980,10,German Grand Prix,Very Hard,152,giacomelli,51,alfa,19,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
12218,506,1980,10,German Grand Prix,Very Hard,203,gilles_villeneuve,6,ferrari,16,6,1,#N/A,#N/A,#N/A,\N,\N,1,Finished
12219,506,1980,10,German Grand Prix,Very Hard,207,mario_andretti,32,team_lotus,9,7,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
12220,506,1980,10,German Grand Prix,Very Hard,200,mass,21,arrows,17,8,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
12221,506,1980,10,German Grand Prix,Very Hard,119,patrese,21,arrows,10,9,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12222,506,1980,10,German Grand Prix,Very Hard,206,daly,25,tyrrell,22,10,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12223,506,1980,10,German Grand Prix,Very Hard,117,prost,1,mclaren,14,11,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12224,506,1980,10,German Grand Prix,Very Hard,176,surer,54,ats,13,12,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12225,506,1980,10,German Grand Prix,Very Hard,222,scheckter,6,ferrari,21,13,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12226,506,1980,10,German Grand Prix,Very Hard,136,lammers,57,ensign,24,14,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12227,506,1980,10,German Grand Prix,Very Hard,197,jarier,25,tyrrell,23,15,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12228,506,1980,10,German Grand Prix,Very Hard,173,angelis,32,team_lotus,11,16,0,#N/A,#N/A,#N/A,\N,\N,67,Wheel bearing
12229,506,1980,10,German Grand Prix,Very Hard,187,watson,1,mclaren,20,17,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12230,506,1980,10,German Grand Prix,Very Hard,219,jabouille,4,renault,2,18,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12231,506,1980,10,German Grand Prix,Very Hard,163,arnoux,4,renault,3,19,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
12232,506,1980,10,German Grand Prix,Very Hard,158,cheever,45,osella,18,20,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
12233,506,1980,10,German Grand Prix,Very Hard,202,pironi,27,ligier,7,21,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
12234,506,1980,10,German Grand Prix,Very Hard,224,emerson_fittipaldi,56,fittipaldi,12,22,0,#N/A,#N/A,#N/A,\N,\N,23,Brakes
12235,506,1980,10,German Grand Prix,Very Hard,177,keke_rosberg,56,fittipaldi,8,23,0,#N/A,#N/A,#N/A,\N,\N,67,Wheel bearing
12236,506,1980,10,German Grand Prix,Very Hard,212,rebaque,34,brabham,15,24,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
12237,506,1980,10,German Grand Prix,Very Hard,211,keegan,3,williams,0,25,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12238,506,1980,10,German Grand Prix,Very Hard,229,ertl,54,ats,0,26,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
12239,507,1980,70,Austrian Grand Prix,Very Easy,219,jabouille,4,renault,2,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
12240,507,1980,70,Austrian Grand Prix,Very Easy,178,jones,3,williams,3,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
12241,507,1980,70,Austrian Grand Prix,Very Easy,199,reutemann,3,williams,4,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
12242,507,1980,70,Austrian Grand Prix,Very Easy,172,laffite,27,ligier,5,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
12243,507,1980,70,Austrian Grand Prix,Very Easy,137,piquet,34,brabham,7,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
12244,507,1980,70,Austrian Grand Prix,Very Easy,173,angelis,32,team_lotus,9,6,1,#N/A,#N/A,#N/A,\N,\N,1,Finished
12245,507,1980,70,Austrian Grand Prix,Very Easy,117,prost,1,mclaren,12,7,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
12246,507,1980,70,Austrian Grand Prix,Very Easy,203,gilles_villeneuve,6,ferrari,15,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12247,507,1980,70,Austrian Grand Prix,Very Easy,163,arnoux,4,renault,1,9,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12248,507,1980,70,Austrian Grand Prix,Very Easy,212,rebaque,34,brabham,14,10,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
12249,507,1980,70,Austrian Grand Prix,Very Easy,224,emerson_fittipaldi,56,fittipaldi,23,11,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
